co2,temperature,humidity,rainfall,pyrano,hour,date
526.0,24.298,100.0,0.0,0.0,21,2025-04-29
526.0,24.268,100.0,0.0,0.0,21,2025-04-29
526.0,24.156,100.0,0.0,0.0,21,2025-04-29
526.0,24.242,100.0,0.0,0.0,21,2025-04-29
526.0,24.242,100.0,0.0,0.0,21,2025-04-29
526.0,24.186,100.0,0.0,0.0,21,2025-04-29
526.0,24.311,100.0,0.0,0.0,21,2025-04-29
526.0,24.255,100.0,0.0,0.0,21,2025-04-29
526.0,24.298,100.0,0.0,0.0,21,2025-04-29
526.0,24.186,100.0,0.0,0.0,21,2025-04-29
526.0,24.268,100.0,0.0,0.0,21,2025-04-29
526.0,24.242,100.0,0.0,0.0,21,2025-04-29
526.0,24.268,100.0,0.0,0.0,21,2025-04-29
526.0,24.268,100.0,0.0,0.0,21,2025-04-29
526.0,24.282,100.0,0.0,0.0,21,2025-04-29
526.0,24.338,100.0,0.0,0.0,21,2025-04-29
526.0,24.282,100.0,0.0,0.0,21,2025-04-29
526.0,24.38,100.0,0.0,0.0,21,2025-04-29
526.0,24.338,100.0,0.0,0.0,21,2025-04-29
526.0,24.338,100.0,0.0,0.0,22,2025-04-29
526.0,24.338,100.0,0.0,0.0,22,2025-04-29
526.0,24.338,100.0,0.0,0.0,22,2025-04-29
526.0,24.338,100.0,0.0,0.0,22,2025-04-29
526.0,24.338,100.0,0.0,0.0,22,2025-04-29
526.0,24.255,100.0,0.0,0.0,22,2025-04-29
532.0,24.255,100.0,0.0,0.0,22,2025-04-29
537.0,24.268,100.0,0.0,0.0,22,2025-04-29
537.0,24.226,100.0,0.0,0.0,22,2025-04-29
537.0,24.226,100.0,0.0,0.0,22,2025-04-29
544.0,24.255,100.0,0.0,0.0,22,2025-04-29
546.0,24.212,100.0,0.0,0.0,22,2025-04-29
546.0,24.255,100.0,0.0,0.0,22,2025-04-29
547.0,24.212,100.0,0.0,0.0,22,2025-04-29
546.0,24.324,100.0,0.0,0.0,22,2025-04-29
546.0,24.242,100.0,0.0,0.0,22,2025-04-29
542.0,24.212,100.0,0.0,0.0,22,2025-04-29
547.0,24.324,100.0,0.0,0.0,22,2025-04-29
548.0,24.338,100.0,0.0,0.0,22,2025-04-29
547.0,24.226,100.0,0.0,0.0,22,2025-04-29
547.0,24.255,100.0,0.0,0.0,22,2025-04-29
547.0,24.212,100.0,0.0,0.0,22,2025-04-29
544.0,24.282,100.0,0.0,0.0,22,2025-04-29
548.0,24.282,100.0,0.0,0.0,22,2025-04-29
549.0,24.282,100.0,0.0,0.0,22,2025-04-29
547.0,24.282,100.0,0.0,0.0,22,2025-04-29
550.0,24.338,100.0,0.0,0.0,22,2025-04-29
550.0,24.298,100.0,0.0,0.0,22,2025-04-29
550.0,24.311,100.0,0.0,0.0,22,2025-04-29
549.0,24.17,100.0,0.0,0.0,22,2025-04-29
549.0,24.226,100.0,0.0,0.0,22,2025-04-29
529.0,24.268,100.0,0.0,0.0,22,2025-04-29
526.0,24.311,100.0,0.0,0.0,22,2025-04-29
532.0,24.298,100.0,0.0,0.0,22,2025-04-29
530.0,24.311,100.0,0.0,0.0,22,2025-04-29
526.0,24.17,100.0,0.0,0.0,22,2025-04-29
524.0,24.282,100.0,0.0,0.0,22,2025-04-29
524.0,24.298,100.0,0.0,0.0,22,2025-04-29
524.0,24.268,100.0,0.0,0.0,22,2025-04-29
524.0,24.298,100.0,0.0,0.0,22,2025-04-29
524.0,24.298,100.0,0.0,0.0,22,2025-04-29
524.0,24.311,100.0,0.0,0.0,22,2025-04-29
524.0,24.186,100.0,0.0,0.0,22,2025-04-29
524.0,24.199,100.0,0.0,0.0,22,2025-04-29
524.0,24.199,100.0,0.0,0.0,22,2025-04-29
524.0,24.242,100.0,0.0,0.0,22,2025-04-29
524.0,24.17,100.0,0.0,0.0,22,2025-04-29
524.0,24.156,100.0,0.0,0.0,22,2025-04-29
524.0,24.17,100.0,0.0,0.0,22,2025-04-29
524.0,24.199,100.0,0.0,0.0,22,2025-04-29
524.0,24.324,100.0,0.0,0.0,22,2025-04-29
524.0,24.242,100.0,0.0,0.0,22,2025-04-29
524.0,24.255,100.0,0.0,0.0,22,2025-04-29
524.0,24.242,100.0,0.0,0.0,22,2025-04-29
524.0,24.311,100.0,0.0,0.0,22,2025-04-29
524.0,24.242,100.0,0.0,0.0,22,2025-04-29
524.0,24.367,100.0,0.0,0.0,22,2025-04-29
524.0,24.367,100.0,0.0,0.0,22,2025-04-29
524.0,24.282,100.0,0.0,0.0,22,2025-04-29
524.0,24.324,100.0,0.0,0.0,22,2025-04-29
524.0,24.282,100.0,0.0,0.0,23,2025-04-29
524.0,24.282,100.0,0.0,0.0,23,2025-04-29
524.0,24.282,100.0,0.0,0.0,23,2025-04-29
524.0,24.282,100.0,0.0,0.0,23,2025-04-29
524.0,24.38,100.0,0.0,0.0,23,2025-04-29
524.0,24.282,100.0,0.0,0.0,23,2025-04-29
538.0,24.311,100.0,0.0,0.0,23,2025-04-29
539.0,24.367,100.0,0.0,0.0,23,2025-04-29
535.0,24.298,100.0,0.0,0.0,23,2025-04-29
537.0,24.394,100.0,0.0,0.0,23,2025-04-29
538.0,24.242,100.0,0.0,0.0,23,2025-04-29
542.0,24.354,100.0,0.0,0.0,23,2025-04-29
542.0,24.311,100.0,0.0,0.0,23,2025-04-29
542.0,24.324,100.0,0.0,0.0,23,2025-04-29
542.0,24.268,100.0,0.0,0.0,23,2025-04-29
535.0,24.338,100.0,0.0,0.0,23,2025-04-29
534.0,24.311,100.0,0.0,0.0,23,2025-04-29
524.0,24.338,100.0,0.0,0.0,23,2025-04-29
525.0,24.282,100.0,0.0,0.0,23,2025-04-29
525.0,24.38,100.0,0.0,0.0,23,2025-04-29
522.0,24.38,100.0,0.0,0.0,23,2025-04-29
522.0,24.354,100.0,0.0,0.0,23,2025-04-29
522.0,24.38,100.0,0.0,0.0,23,2025-04-29
522.0,24.41,100.0,0.0,0.0,23,2025-04-29
516.0,24.354,100.0,0.0,0.0,23,2025-04-29
509.0,24.423,100.0,0.0,0.0,23,2025-04-29
509.0,24.41,100.0,0.0,0.0,23,2025-04-29
509.0,24.509,100.0,0.0,0.0,23,2025-04-29
505.0,24.469,100.0,0.0,0.0,23,2025-04-29
506.0,24.394,100.0,0.0,0.0,23,2025-04-29
508.0,24.41,100.0,0.0,0.0,23,2025-04-29
517.0,24.41,100.0,0.0,0.0,23,2025-04-29
516.0,24.38,100.0,0.0,0.0,23,2025-04-29
517.0,24.495,100.0,0.0,0.0,23,2025-04-29
515.0,24.437,100.0,0.0,0.0,23,2025-04-29
498.0,24.423,100.0,0.0,0.0,23,2025-04-29
499.0,24.367,100.0,0.0,0.0,23,2025-04-29
499.0,24.268,100.0,0.0,0.0,23,2025-04-29
499.0,24.282,100.0,0.0,0.0,23,2025-04-29
499.0,24.469,100.0,0.0,0.0,23,2025-04-29
499.0,24.282,100.0,0.0,0.0,23,2025-04-29
499.0,24.354,100.0,0.0,0.0,23,2025-04-29
499.0,24.338,100.0,0.0,0.0,23,2025-04-29
499.0,24.324,100.0,0.0,0.0,23,2025-04-29
499.0,24.38,100.0,0.0,0.0,23,2025-04-29
499.0,24.298,100.0,0.0,0.0,23,2025-04-29
499.0,24.324,100.0,0.0,0.0,23,2025-04-29
499.0,24.242,100.0,0.0,0.0,23,2025-04-29
499.0,24.367,100.0,0.0,0.0,23,2025-04-29
499.0,24.311,100.0,0.0,0.0,23,2025-04-29
499.0,24.311,100.0,0.0,0.0,23,2025-04-29
499.0,24.186,100.0,0.0,0.0,23,2025-04-29
499.0,24.354,100.0,0.0,0.0,23,2025-04-29
499.0,24.255,100.0,0.0,0.0,23,2025-04-29
499.0,24.242,100.0,0.0,0.0,23,2025-04-29
499.0,24.226,100.0,0.0,0.0,23,2025-04-29
499.0,24.186,100.0,0.0,0.0,23,2025-04-29
499.0,24.255,100.0,0.0,0.0,23,2025-04-29
499.0,24.311,100.0,0.0,0.0,23,2025-04-29
499.0,24.226,100.0,0.0,0.0,23,2025-04-29
499.0,24.17,100.0,0.0,0.0,0,2025-04-30
499.0,24.17,100.0,0.0,0.0,0,2025-04-30
499.0,24.17,100.0,0.0,0.0,0,2025-04-30
499.0,24.17,100.0,0.0,0.0,0,2025-04-30
499.0,24.255,100.0,0.0,0.0,0,2025-04-30
499.0,24.186,100.0,0.0,0.0,0,2025-04-30
529.0,24.156,100.0,0.0,0.0,0,2025-04-30
527.0,24.113,100.0,0.0,0.0,0,2025-04-30
526.0,24.199,100.0,0.0,0.0,0,2025-04-30
526.0,24.17,100.0,0.0,0.0,0,2025-04-30
526.0,24.087,100.0,0.0,0.0,0,2025-04-30
526.0,24.127,100.0,0.0,0.0,0,2025-04-30
526.0,24.17,100.0,0.0,0.0,0,2025-04-30
524.0,24.186,100.0,0.0,0.0,0,2025-04-30
527.0,24.17,100.0,0.0,0.0,0,2025-04-30
524.0,24.127,100.0,0.0,0.0,0,2025-04-30
532.0,24.17,100.0,0.0,0.0,0,2025-04-30
532.0,24.143,100.0,0.0,0.0,0,2025-04-30
532.0,24.113,100.0,0.0,0.0,0,2025-04-30
532.0,24.031,100.0,0.0,0.0,0,2025-04-30
527.0,23.975,100.0,0.0,0.0,0,2025-04-30
527.0,23.988,100.0,0.0,0.0,0,2025-04-30
527.0,24.087,100.0,0.0,0.0,0,2025-04-30
527.0,24.127,100.0,0.0,0.0,0,2025-04-30
525.0,24.113,100.0,0.0,0.0,0,2025-04-30
528.0,24.113,100.0,0.0,0.0,0,2025-04-30
532.0,24.1,100.0,0.0,0.0,0,2025-04-30
533.0,24.087,100.0,0.0,0.0,0,2025-04-30
532.0,24.057,100.0,0.0,0.0,0,2025-04-30
534.0,24.1,100.0,0.0,0.0,0,2025-04-30
524.0,24.087,100.0,0.0,0.0,0,2025-04-30
524.0,24.031,100.0,0.0,0.0,0,2025-04-30
525.0,24.071,100.0,0.0,0.0,0,2025-04-30
525.0,24.113,100.0,0.0,0.0,0,2025-04-30
525.0,24.031,100.0,0.0,0.0,0,2025-04-30
533.0,24.071,100.0,0.0,0.0,0,2025-04-30
542.0,24.071,100.0,0.0,0.0,0,2025-04-30
542.0,24.031,100.0,0.0,0.0,0,2025-04-30
542.0,24.127,100.0,0.0,0.0,0,2025-04-30
542.0,23.959,100.0,0.0,0.0,0,2025-04-30
542.0,24.071,100.0,0.0,0.0,0,2025-04-30
542.0,24.015,100.0,0.0,0.0,0,2025-04-30
542.0,24.127,100.0,0.0,0.0,0,2025-04-30
542.0,24.031,100.0,0.0,0.0,0,2025-04-30
542.0,24.143,100.0,0.0,0.0,0,2025-04-30
542.0,24.031,100.0,0.0,0.0,0,2025-04-30
542.0,24.143,100.0,0.0,0.0,0,2025-04-30
542.0,24.1,100.0,0.0,0.0,0,2025-04-30
542.0,24.127,100.0,0.0,0.0,0,2025-04-30
542.0,24.071,100.0,0.0,0.0,0,2025-04-30
542.0,24.113,100.0,0.0,0.0,0,2025-04-30
542.0,24.127,100.0,0.0,0.0,0,2025-04-30
542.0,24.015,100.0,0.0,0.0,0,2025-04-30
542.0,24.001,100.0,0.0,0.0,0,2025-04-30
542.0,23.975,100.0,0.0,0.0,0,2025-04-30
542.0,24.071,100.0,0.0,0.0,0,2025-04-30
542.0,24.031,100.0,0.0,0.0,0,2025-04-30
542.0,24.127,100.0,0.0,0.0,0,2025-04-30
542.0,24.015,100.0,0.0,0.0,0,2025-04-30
542.0,24.031,100.0,0.0,0.0,0,2025-04-30
542.0,24.143,100.0,0.0,0.0,1,2025-04-30
542.0,24.143,100.0,0.0,0.0,1,2025-04-30
542.0,24.143,100.0,0.0,0.0,1,2025-04-30
542.0,24.143,100.0,0.0,0.0,1,2025-04-30
542.0,24.143,100.0,0.0,0.0,1,2025-04-30
542.0,24.143,100.0,0.0,0.0,1,2025-04-30
536.0,24.127,100.0,0.0,0.0,1,2025-04-30
538.0,24.071,100.0,0.0,0.0,1,2025-04-30
537.0,24.113,100.0,0.0,0.0,1,2025-04-30
571.0,24.071,100.0,0.0,0.0,1,2025-04-30
571.0,24.071,100.0,0.0,0.0,1,2025-04-30
574.0,24.127,100.0,0.0,0.0,1,2025-04-30
574.0,24.087,100.0,0.0,0.0,1,2025-04-30
541.0,24.057,100.0,0.0,0.0,1,2025-04-30
538.0,24.127,100.0,0.0,0.0,1,2025-04-30
524.0,24.071,100.0,0.0,0.0,1,2025-04-30
521.0,24.087,100.0,0.0,0.0,1,2025-04-30
519.0,24.031,100.0,0.0,0.0,1,2025-04-30
519.0,24.127,100.0,0.0,0.0,1,2025-04-30
519.0,24.015,100.0,0.0,0.0,1,2025-04-30
536.0,24.087,100.0,0.0,0.0,1,2025-04-30
539.0,24.1,100.0,0.0,0.0,1,2025-04-30
546.0,24.143,100.0,0.0,0.0,1,2025-04-30
546.0,24.087,100.0,0.0,0.0,1,2025-04-30
559.0,24.087,100.0,0.0,0.0,1,2025-04-30
563.0,24.1,100.0,0.0,0.0,1,2025-04-30
549.0,24.057,100.0,0.0,0.0,1,2025-04-30
570.0,24.071,100.0,0.0,0.0,1,2025-04-30
579.0,24.071,100.0,0.0,0.0,1,2025-04-30
579.0,24.087,100.0,0.0,0.0,1,2025-04-30
579.0,24.1,100.0,0.0,0.0,1,2025-04-30
579.0,24.031,100.0,0.0,0.0,1,2025-04-30
579.0,24.044,100.0,0.0,0.0,1,2025-04-30
579.0,24.071,100.0,0.0,0.0,1,2025-04-30
583.0,24.015,100.0,0.0,0.0,1,2025-04-30
559.0,24.186,100.0,0.0,0.0,1,2025-04-30
553.0,24.071,100.0,0.0,0.0,1,2025-04-30
553.0,24.044,100.0,0.0,0.0,1,2025-04-30
553.0,24.071,100.0,0.0,0.0,1,2025-04-30
553.0,24.015,100.0,0.0,0.0,1,2025-04-30
553.0,24.057,100.0,0.0,0.0,1,2025-04-30
553.0,23.975,100.0,0.0,0.0,1,2025-04-30
553.0,24.057,100.0,0.0,0.0,1,2025-04-30
553.0,24.143,100.0,0.0,0.0,1,2025-04-30
553.0,24.057,100.0,0.0,0.0,1,2025-04-30
553.0,24.001,100.0,0.0,0.0,1,2025-04-30
553.0,24.057,100.0,0.0,0.0,1,2025-04-30
553.0,24.071,100.0,0.0,0.0,1,2025-04-30
553.0,24.1,100.0,0.0,0.0,1,2025-04-30
553.0,24.113,100.0,0.0,0.0,1,2025-04-30
553.0,24.113,100.0,0.0,0.0,1,2025-04-30
553.0,24.127,100.0,0.0,0.0,1,2025-04-30
553.0,24.071,100.0,0.0,0.0,1,2025-04-30
553.0,24.143,100.0,0.0,0.0,1,2025-04-30
553.0,24.087,100.0,0.0,0.0,1,2025-04-30
553.0,24.1,100.0,0.0,0.0,1,2025-04-30
553.0,24.057,100.0,0.0,0.0,1,2025-04-30
553.0,24.1,100.0,0.0,0.0,1,2025-04-30
553.0,24.087,100.0,0.0,0.0,1,2025-04-30
553.0,24.057,100.0,0.0,0.0,1,2025-04-30
553.0,24.071,100.0,0.0,0.0,2,2025-04-30
553.0,24.071,100.0,0.0,0.0,2,2025-04-30
553.0,24.071,100.0,0.0,0.0,2,2025-04-30
553.0,24.071,100.0,0.0,0.0,2,2025-04-30
553.0,24.113,100.0,0.0,0.0,2,2025-04-30
553.0,24.071,100.0,0.0,0.0,2,2025-04-30
595.0,24.143,100.0,0.0,0.0,2,2025-04-30
595.0,24.1,100.0,0.0,0.0,2,2025-04-30
593.0,24.156,100.0,0.0,0.0,2,2025-04-30
600.0,24.17,100.0,0.0,0.0,2,2025-04-30
600.0,24.186,100.0,0.0,0.0,2,2025-04-30
599.0,24.087,100.0,0.0,0.0,2,2025-04-30
607.0,24.113,100.0,0.0,0.0,2,2025-04-30
607.0,24.17,100.0,0.0,0.0,2,2025-04-30
615.0,24.186,100.0,0.0,0.0,2,2025-04-30
624.0,24.1,100.0,0.0,0.0,2,2025-04-30
621.0,24.156,100.0,0.0,0.0,2,2025-04-30
614.0,24.17,100.0,0.0,0.0,2,2025-04-30
620.0,24.127,100.0,0.0,0.0,2,2025-04-30
623.0,24.143,100.0,0.0,0.0,2,2025-04-30
621.0,24.044,100.0,0.0,0.0,2,2025-04-30
611.0,24.1,100.0,0.0,0.0,2,2025-04-30
611.0,24.226,100.0,0.0,0.0,2,2025-04-30
610.0,24.156,100.0,0.0,0.0,2,2025-04-30
611.0,24.186,100.0,0.0,0.0,2,2025-04-30
595.0,24.338,100.0,0.0,0.0,2,2025-04-30
598.0,24.311,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
605.0,24.17,100.0,0.0,0.0,2,2025-04-30
602.0,24.226,100.0,0.0,0.0,2,2025-04-30
626.0,24.17,100.0,0.0,0.0,2,2025-04-30
626.0,24.186,100.0,0.0,0.0,2,2025-04-30
603.0,24.1,100.0,0.0,0.0,2,2025-04-30
605.0,24.17,100.0,0.0,0.0,2,2025-04-30
598.0,24.199,100.0,0.0,0.0,2,2025-04-30
598.0,24.212,100.0,0.0,0.0,2,2025-04-30
598.0,24.156,100.0,0.0,0.0,2,2025-04-30
598.0,24.156,100.0,0.0,0.0,2,2025-04-30
598.0,24.127,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
598.0,24.199,100.0,0.0,0.0,2,2025-04-30
598.0,24.113,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
598.0,24.186,100.0,0.0,0.0,2,2025-04-30
598.0,24.17,100.0,0.0,0.0,2,2025-04-30
598.0,24.057,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
598.0,24.071,100.0,0.0,0.0,2,2025-04-30
598.0,24.071,100.0,0.0,0.0,2,2025-04-30
598.0,24.087,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
598.0,24.044,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
598.0,24.212,100.0,0.0,0.0,2,2025-04-30
598.0,24.127,100.0,0.0,0.0,2,2025-04-30
598.0,24.1,100.0,0.0,0.0,2,2025-04-30
598.0,24.186,100.0,0.0,0.0,2,2025-04-30
598.0,24.17,100.0,0.0,0.0,2,2025-04-30
598.0,24.143,100.0,0.0,0.0,2,2025-04-30
598.0,24.17,100.0,0.0,0.0,2,2025-04-30
598.0,24.226,100.0,0.0,0.0,3,2025-04-30
598.0,24.226,100.0,0.0,0.0,3,2025-04-30
598.0,24.226,100.0,0.0,0.0,3,2025-04-30
598.0,24.226,100.0,0.0,0.0,3,2025-04-30
598.0,24.127,100.0,0.0,0.0,3,2025-04-30
598.0,24.268,100.0,0.0,0.0,3,2025-04-30
562.0,24.324,100.0,0.0,0.0,3,2025-04-30
551.0,24.242,100.0,0.0,0.0,3,2025-04-30
558.0,24.226,100.0,0.0,0.0,3,2025-04-30
559.0,24.212,100.0,0.0,0.0,3,2025-04-30
559.0,24.242,100.0,0.0,0.0,3,2025-04-30
559.0,24.212,100.0,0.0,0.0,3,2025-04-30
559.0,24.143,100.0,0.0,0.0,3,2025-04-30
559.0,24.186,100.0,0.0,0.0,3,2025-04-30
541.0,24.17,100.0,0.0,0.0,3,2025-04-30
540.0,24.268,100.0,0.0,0.0,3,2025-04-30
550.0,24.226,100.0,0.0,0.0,3,2025-04-30
551.0,24.242,100.0,0.0,0.0,3,2025-04-30
539.0,24.186,100.0,0.0,0.0,3,2025-04-30
539.0,24.298,100.0,0.0,0.0,3,2025-04-30
536.0,24.17,100.0,0.0,0.0,3,2025-04-30
531.0,24.199,100.0,0.0,0.0,3,2025-04-30
535.0,24.226,100.0,0.0,0.0,3,2025-04-30
535.0,24.226,100.0,0.0,0.0,3,2025-04-30
537.0,24.242,100.0,0.0,0.0,3,2025-04-30
537.0,24.226,100.0,0.0,0.0,3,2025-04-30
537.0,24.242,100.0,0.0,0.0,3,2025-04-30
539.0,24.199,100.0,0.0,0.0,3,2025-04-30
540.0,24.186,100.0,0.0,0.0,3,2025-04-30
545.0,24.127,100.0,0.0,0.0,3,2025-04-30
543.0,24.143,100.0,0.0,0.0,3,2025-04-30
544.0,24.199,100.0,0.0,0.0,3,2025-04-30
544.0,24.212,100.0,0.0,0.0,3,2025-04-30
541.0,24.156,100.0,0.0,0.0,3,2025-04-30
539.0,24.143,100.0,0.0,0.0,3,2025-04-30
540.0,24.268,100.0,0.0,0.0,3,2025-04-30
540.0,24.186,100.0,0.0,0.0,3,2025-04-30
540.0,24.143,100.0,0.0,0.0,3,2025-04-30
540.0,24.17,100.0,0.0,0.0,3,2025-04-30
540.0,24.226,100.0,0.0,0.0,3,2025-04-30
540.0,24.156,100.0,0.0,0.0,3,2025-04-30
540.0,24.087,100.0,0.0,0.0,3,2025-04-30
540.0,24.127,100.0,0.0,0.0,3,2025-04-30
540.0,24.156,100.0,0.0,0.0,3,2025-04-30
540.0,24.127,100.0,0.0,0.0,3,2025-04-30
540.0,24.156,100.0,0.0,0.0,3,2025-04-30
540.0,24.186,100.0,0.0,0.0,3,2025-04-30
540.0,24.186,100.0,0.0,0.0,3,2025-04-30
540.0,24.113,100.0,0.0,0.0,3,2025-04-30
540.0,24.17,100.0,0.0,0.0,3,2025-04-30
540.0,24.186,100.0,0.0,0.0,3,2025-04-30
540.0,24.226,100.0,0.0,0.0,3,2025-04-30
540.0,24.199,100.0,0.0,0.0,3,2025-04-30
540.0,24.1,100.0,0.0,0.0,3,2025-04-30
540.0,24.199,100.0,0.0,0.0,3,2025-04-30
540.0,24.087,100.0,0.0,0.0,3,2025-04-30
540.0,24.015,100.0,0.0,0.0,3,2025-04-30
540.0,24.015,100.0,0.0,0.0,3,2025-04-30
540.0,24.087,100.0,0.0,0.0,3,2025-04-30
540.0,24.071,100.0,0.0,0.0,3,2025-04-30
540.0,24.113,100.0,0.0,0.0,4,2025-04-30
540.0,24.113,100.0,0.0,0.0,4,2025-04-30
540.0,24.113,100.0,0.0,0.0,4,2025-04-30
540.0,24.113,100.0,0.0,0.0,4,2025-04-30
540.0,24.057,100.0,0.0,0.0,4,2025-04-30
540.0,24.087,100.0,0.0,0.0,4,2025-04-30
574.0,24.044,100.0,0.0,0.0,4,2025-04-30
580.0,24.071,100.0,0.0,0.0,4,2025-04-30
582.0,24.17,100.0,0.0,0.0,4,2025-04-30
581.0,24.031,100.0,0.0,0.0,4,2025-04-30
582.0,24.087,100.0,0.0,0.0,4,2025-04-30
581.0,24.057,100.0,0.0,0.0,4,2025-04-30
578.0,24.1,100.0,0.0,0.0,4,2025-04-30
574.0,24.015,100.0,0.0,0.0,4,2025-04-30
573.0,24.071,100.0,0.0,0.0,4,2025-04-30
574.0,24.031,100.0,0.0,0.0,4,2025-04-30
569.0,24.1,100.0,0.0,0.0,4,2025-04-30
569.0,24.1,100.0,0.0,0.0,4,2025-04-30
571.0,24.044,100.0,0.0,0.0,4,2025-04-30
571.0,24.057,100.0,0.0,0.0,4,2025-04-30
566.0,24.087,100.0,0.0,0.0,4,2025-04-30
569.0,24.001,100.0,0.0,0.0,4,2025-04-30
568.0,23.988,100.0,0.0,0.0,4,2025-04-30
569.0,23.975,100.0,0.0,0.0,4,2025-04-30
572.0,24.057,100.0,0.0,0.0,4,2025-04-30
572.0,24.044,100.0,0.0,0.0,4,2025-04-30
561.0,23.975,100.0,0.0,0.0,4,2025-04-30
559.0,24.071,100.0,0.0,0.0,4,2025-04-30
554.0,23.959,100.0,0.0,0.0,4,2025-04-30
565.0,23.932,100.0,0.0,0.0,4,2025-04-30
563.0,23.959,100.0,0.0,0.0,4,2025-04-30
561.0,24.001,100.0,0.0,0.0,4,2025-04-30
569.0,23.945,100.0,0.0,0.0,4,2025-04-30
562.0,23.945,100.0,0.0,0.0,4,2025-04-30
559.0,23.975,100.0,0.0,0.0,4,2025-04-30
564.0,24.057,100.0,0.0,0.0,4,2025-04-30
566.0,23.945,100.0,0.0,0.0,4,2025-04-30
566.0,23.945,100.0,0.0,0.0,4,2025-04-30
566.0,23.945,100.0,0.0,0.0,4,2025-04-30
566.0,23.932,100.0,0.0,0.0,4,2025-04-30
566.0,23.945,100.0,0.0,0.0,4,2025-04-30
566.0,23.959,100.0,0.0,0.0,4,2025-04-30
566.0,24.015,100.0,0.0,0.0,4,2025-04-30
566.0,23.945,100.0,0.0,0.0,4,2025-04-30
566.0,23.886,100.0,0.0,0.0,4,2025-04-30
566.0,23.932,100.0,0.0,0.0,4,2025-04-30
566.0,23.844,100.0,0.0,0.0,4,2025-04-30
566.0,23.804,100.0,0.0,0.0,4,2025-04-30
566.0,23.919,100.0,0.0,0.0,4,2025-04-30
566.0,23.873,100.0,0.0,0.0,4,2025-04-30
566.0,23.873,100.0,0.0,0.0,4,2025-04-30
566.0,23.761,100.0,0.0,0.0,4,2025-04-30
566.0,23.748,100.0,0.0,0.0,4,2025-04-30
566.0,23.83,100.0,0.0,0.0,4,2025-04-30
566.0,23.774,100.0,0.0,0.0,4,2025-04-30
566.0,23.83,100.0,0.3,0.0,4,2025-04-30
566.0,23.748,100.0,0.0,0.0,4,2025-04-30
566.0,23.692,100.0,0.0,0.0,4,2025-04-30
566.0,23.662,100.0,0.0,0.0,4,2025-04-30
566.0,23.774,100.0,0.0,0.0,4,2025-04-30
566.0,23.732,100.0,0.0,0.0,5,2025-04-30
566.0,23.732,100.0,0.0,0.0,5,2025-04-30
566.0,23.732,100.0,0.0,0.0,5,2025-04-30
566.0,23.732,100.0,0.0,0.0,5,2025-04-30
566.0,23.662,100.0,0.0,0.0,5,2025-04-30
566.0,23.788,100.0,0.0,0.0,5,2025-04-30
581.0,23.774,100.0,0.0,0.0,5,2025-04-30
579.0,23.718,100.0,0.0,0.0,5,2025-04-30
579.0,23.649,100.0,0.0,1.0,5,2025-04-30
579.0,23.705,100.0,0.0,1.0,5,2025-04-30
579.0,23.705,100.0,0.0,1.0,5,2025-04-30
579.0,23.676,100.0,0.0,1.0,5,2025-04-30
579.0,23.692,100.0,0.0,1.0,5,2025-04-30
579.0,23.774,100.0,0.0,2.0,5,2025-04-30
579.0,23.662,100.0,0.0,2.0,5,2025-04-30
579.0,23.593,100.0,0.0,2.0,5,2025-04-30
589.0,23.649,100.0,0.0,2.0,5,2025-04-30
588.0,23.748,100.0,0.0,2.0,5,2025-04-30
587.0,23.537,100.0,0.0,3.0,5,2025-04-30
587.0,23.649,100.0,0.0,3.0,5,2025-04-30
587.0,23.619,100.0,0.0,4.0,5,2025-04-30
587.0,23.577,100.0,0.0,4.0,5,2025-04-30
588.0,23.649,100.0,0.0,4.0,5,2025-04-30
590.0,23.606,100.0,0.0,5.0,5,2025-04-30
590.0,23.563,100.0,0.0,5.0,5,2025-04-30
582.0,23.481,100.0,0.0,6.0,5,2025-04-30
587.0,23.507,100.0,0.0,6.0,5,2025-04-30
584.0,23.465,100.0,0.0,7.0,5,2025-04-30
584.0,23.494,100.0,0.0,8.0,5,2025-04-30
584.0,23.55,100.0,0.0,9.0,5,2025-04-30
589.0,23.55,100.0,0.0,10.0,5,2025-04-30
588.0,23.507,100.0,0.0,11.0,5,2025-04-30
588.0,23.55,100.0,0.0,12.0,5,2025-04-30
590.0,23.606,100.0,0.0,13.0,5,2025-04-30
591.0,23.577,100.0,0.0,15.0,5,2025-04-30
590.0,23.577,100.0,0.0,17.0,5,2025-04-30
588.0,23.619,100.0,0.0,18.0,5,2025-04-30
588.0,23.577,100.0,0.0,18.0,5,2025-04-30
588.0,23.537,100.0,0.0,20.0,5,2025-04-30
588.0,23.662,100.0,0.0,21.0,5,2025-04-30
588.0,23.606,100.0,0.0,23.0,5,2025-04-30
588.0,23.577,100.0,0.0,22.0,5,2025-04-30
